TimeStamp,Scene,Event,Interaction
1720687928329,SampleScene,none,Plane,
1720687928343,SampleScene,none,Plane,
1720687928356,SampleScene,none,Plane,
1720687928370,SampleScene,none,Plane,
1720687928384,SampleScene,none,Plane,
1720687928397,SampleScene,none,Plane,
1720687928412,SampleScene,none,Plane,
1720687928426,SampleScene,none,Plane,
1720687928440,SampleScene,none,Plane,
1720687928453,SampleScene,none,Plane,
1720687928468,SampleScene,none,Plane,
1720687928481,SampleScene,none,Plane,
1720687928495,SampleScene,none,Plane,
1720687928509,SampleScene,none,Plane,
1720687928523,SampleScene,none,Plane,
1720687928537,SampleScene,none,Plane,
1720687928552,SampleScene,none,Plane,
1720687928564,SampleScene,none,Plane,
1720687928579,SampleScene,none,Plane,
1720687928593,SampleScene,none,Plane,
1720687928606,SampleScene,none,Plane,
1720687928620,SampleScene,none,Plane,
1720687928634,SampleScene,none,Plane,
1720687928649,SampleScene,none,Plane,
1720687928662,SampleScene,none,Plane,
1720687928676,SampleScene,none,Plane,
1720687928689,SampleScene,none,Plane,
1720687928704,SampleScene,none,Plane,
1720687928718,SampleScene,none,Plane,
1720687928732,SampleScene,none,Plane,
1720687928746,SampleScene,none,Plane,
1720687928760,SampleScene,none,Plane,
1720687928773,SampleScene,none,Plane,
1720687928787,SampleScene,none,Plane,
1720687928801,SampleScene,none,Plane,
1720687928815,SampleScene,none,Plane,
1720687928829,SampleScene,none,Plane,
1720687928842,SampleScene,none,Plane,
1720687928857,SampleScene,none,Plane,
1720687928871,SampleScene,none,Plane,
1720687928885,SampleScene,none,Plane,
1720687928897,SampleScene,none,Plane,
1720687928912,SampleScene,none,Plane,
1720687928926,SampleScene,none,Plane,
1720687928939,SampleScene,none,Plane,
1720687928953,SampleScene,none,Plane,
1720687928967,SampleScene,none,Plane,
1720687928981,SampleScene,none,Plane,
1720687928995,SampleScene,none,Plane,
1720687929009,SampleScene,none,Plane,
1720687929023,SampleScene,none,Plane,
1720687929038,SampleScene,none,Plane,
1720687929051,SampleScene,none,Plane,
1720687929065,SampleScene,none,Plane,
1720687929078,SampleScene,none,Plane,
1720687929093,SampleScene,none,Plane,
1720687929107,SampleScene,none,Plane,
1720687929120,SampleScene,none,Plane,
1720687929134,SampleScene,none,Plane,
1720687929149,SampleScene,none,Plane,
1720687929162,SampleScene,none,Plane,
1720687929176,SampleScene,none,Plane,
1720687929190,SampleScene,none,Plane,
1720687929204,SampleScene,none,Plane,
1720687929218,SampleScene,none,Plane,
1720687929231,SampleScene,none,Plane,
1720687929245,SampleScene,none,Plane,
1720687929259,SampleScene,none,Plane,
1720687929273,SampleScene,none,Plane,
1720687929287,SampleScene,none,Plane,
1720687929300,SampleScene,none,Plane,
1720687929314,SampleScene,none,Plane,
1720687929329,SampleScene,none,Plane,
1720687929343,SampleScene,none,Plane,
1720687929356,SampleScene,none,Plane,
1720687929371,SampleScene,none,Plane,
1720687929384,SampleScene,none,Plane,
1720687929398,SampleScene,none,Plane,
1720687929413,SampleScene,none,Plane,
1720687929426,SampleScene,none,Plane,
1720687929439,SampleScene,none,Plane,
1720687929454,SampleScene,none,Plane,
1720687929468,SampleScene,none,Plane,
1720687929481,SampleScene,none,Plane,
1720687929496,SampleScene,none,Plane,
1720687929509,SampleScene,none,Plane,
1720687929523,SampleScene,none,Plane,
1720687929538,SampleScene,none,Plane,
1720687929551,SampleScene,none,Plane,
1720687929565,SampleScene,none,Plane,
1720687929579,SampleScene,none,Plane,
1720687929593,SampleScene,none,Plane,
1720687929606,SampleScene,none,Plane,
1720687929621,SampleScene,none,Plane,
1720687929635,SampleScene,none,Plane,
1720687929649,SampleScene,none,Plane,
1720687929662,SampleScene,none,Plane,
1720687929676,SampleScene,none,Plane,
1720687929690,SampleScene,none,Plane,
1720687929704,SampleScene,none,Plane,
1720687929718,SampleScene,none,Plane,
1720687929731,SampleScene,none,Plane,
1720687929745,SampleScene,none,Plane,
1720687929760,SampleScene,none,Plane,
1720687929773,SampleScene,none,Plane,
1720687929787,SampleScene,none,Plane,
1720687929801,SampleScene,none,Plane,
1720687929815,SampleScene,none,Plane,
1720687929829,SampleScene,none,Plane,
1720687929843,SampleScene,none,Plane,
1720687929857,SampleScene,none,Plane,
1720687929872,SampleScene,none,Plane,
1720687929884,SampleScene,none,Plane,
1720687929898,SampleScene,none,Plane,
1720687929912,SampleScene,none,Plane,
1720687929926,SampleScene,none,Plane,
1720687929940,SampleScene,none,Plane,
1720687929954,SampleScene,none,Plane,
1720687929968,SampleScene,none,Plane,
1720687929981,SampleScene,none,Plane,
1720687929997,SampleScene,none,Plane,
1720687930010,SampleScene,none,Plane,
1720687930024,SampleScene,none,Plane,
1720687930039,SampleScene,none,Plane,
1720687930052,SampleScene,none,Plane,
1720687930066,SampleScene,none,Plane,
1720687930079,SampleScene,none,Plane,
1720687930093,SampleScene,none,Plane,
1720687930107,SampleScene,none,Plane,
1720687930121,SampleScene,none,Plane,
1720687930134,SampleScene,none,Plane,
1720687930148,SampleScene,none,Plane,
1720687930162,SampleScene,none,Plane,
1720687930176,SampleScene,none,Plane,
1720687930190,SampleScene,none,Plane,
1720687930203,SampleScene,none,Plane,
1720687930217,SampleScene,none,Plane,
1720687930231,SampleScene,none,Plane,
1720687930245,SampleScene,none,Plane,
1720687930259,SampleScene,none,Plane,
1720687930273,SampleScene,none,Plane,
1720687930287,SampleScene,none,Plane,
1720687930300,SampleScene,none,Plane,
1720687930315,SampleScene,none,Plane,
1720687930329,SampleScene,none,Plane,
1720687930342,SampleScene,none,Plane,
1720687930356,SampleScene,none,Plane,
1720687930370,SampleScene,none,Plane,
1720687930384,SampleScene,none,Plane,
1720687930397,SampleScene,none,Plane,
1720687930411,SampleScene,none,Plane,
1720687930426,SampleScene,none,Plane,
1720687930439,SampleScene,none,Plane,
1720687930454,SampleScene,none,Plane,
1720687930467,SampleScene,none,Plane,
1720687930481,SampleScene,none,Plane,
1720687930495,SampleScene,none,Plane,
1720687930509,SampleScene,none,Plane,
1720687930523,SampleScene,none,Plane,
1720687930537,SampleScene,none,Plane,
1720687930551,SampleScene,none,Plane,
1720687930565,SampleScene,none,Plane,
1720687930579,SampleScene,none,Plane,
1720687930593,SampleScene,none,Plane,
1720687930606,SampleScene,none,Plane,
1720687930620,SampleScene,none,Plane,
1720687930634,SampleScene,none,Plane,
1720687930648,SampleScene,none,Plane,
1720687930662,SampleScene,none,Plane,
1720687930676,SampleScene,none,Plane,
1720687930690,SampleScene,none,Plane,
1720687930703,SampleScene,none,Plane,
1720687930717,SampleScene,none,Plane,
1720687930731,SampleScene,none,Plane,
1720687930745,SampleScene,none,Plane,
1720687930759,SampleScene,none,Plane,
1720687930773,SampleScene,none,Plane,
1720687930787,SampleScene,none,Plane,
1720687930800,SampleScene,none,Plane,
1720687930814,SampleScene,none,Plane,
1720687930829,SampleScene,none,Plane,
1720687930842,SampleScene,none,Plane,
1720687930856,SampleScene,none,Plane,
1720687930870,SampleScene,none,Plane,
1720687930884,SampleScene,none,Plane,
1720687930897,SampleScene,none,Plane,
1720687930911,SampleScene,none,Plane,
1720687930926,SampleScene,none,Plane,
1720687930939,SampleScene,none,Plane,
1720687930954,SampleScene,none,Plane,
1720687930967,SampleScene,none,Plane,
1720687930981,SampleScene,none,Plane,
1720687930994,SampleScene,none,Plane,
1720687931009,SampleScene,none,Plane,
1720687931023,SampleScene,none,Plane,
1720687931037,SampleScene,none,Plane,
1720687931051,SampleScene,none,Plane,
1720687931064,SampleScene,none,Plane,
1720687931078,SampleScene,none,Plane,
1720687931092,SampleScene,none,Plane,
1720687931106,SampleScene,none,Plane,
1720687931120,SampleScene,none,Plane,
1720687931134,SampleScene,none,Plane,
1720687931148,SampleScene,none,Plane,
1720687931162,SampleScene,none,Plane,
1720687931176,SampleScene,none,Plane,
1720687931189,SampleScene,none,Plane,
1720687931203,SampleScene,none,Plane,
1720687931217,SampleScene,none,Plane,
1720687931231,SampleScene,none,Plane,
1720687931245,SampleScene,none,Plane,
1720687931259,SampleScene,none,Plane,
1720687931273,SampleScene,none,Plane,
1720687931287,SampleScene,none,Plane,
1720687931301,SampleScene,none,Plane,
1720687931315,SampleScene,none,Plane,
1720687931329,SampleScene,none,Plane,
1720687931342,SampleScene,none,Plane,
1720687931356,SampleScene,none,Plane,
1720687931369,SampleScene,none,Plane,
1720687931384,SampleScene,none,Plane,
1720687931399,SampleScene,none,Plane,
1720687931411,SampleScene,none,Plane,
1720687931425,SampleScene,none,Plane,
1720687931439,SampleScene,none,Plane,
1720687931453,SampleScene,none,Plane,
1720687931467,SampleScene,none,Plane,
1720687931481,SampleScene,none,Plane,
1720687931494,SampleScene,none,Plane,
1720687931508,SampleScene,none,Plane,
1720687931522,SampleScene,none,Plane,
1720687931536,SampleScene,none,Plane,
1720687931551,SampleScene,none,Plane,
1720687931565,SampleScene,none,Plane,
1720687931578,SampleScene,none,Plane,
1720687931592,SampleScene,none,Plane,
1720687931606,SampleScene,none,Plane,
1720687931620,SampleScene,none,Plane,
1720687931633,SampleScene,none,Plane,
1720687931647,SampleScene,none,Plane,
1720687931663,SampleScene,none,Plane,
1720687931676,SampleScene,none,Plane,
1720687931690,SampleScene,none,Plane,
1720687931703,SampleScene,none,Plane,
1720687931717,SampleScene,none,Plane,
1720687931730,SampleScene,none,Plane,
1720687931745,SampleScene,none,Plane,
1720687931759,SampleScene,none,Plane,
1720687931773,SampleScene,none,Plane,
1720687931787,SampleScene,none,Plane,
1720687931800,SampleScene,none,Plane,
1720687931815,SampleScene,none,Plane,
1720687931829,SampleScene,none,Plane,
1720687931842,SampleScene,none,Plane,
1720687931856,SampleScene,none,Plane,
1720687931871,SampleScene,none,Plane,
1720687931884,SampleScene,none,Plane,
1720687931898,SampleScene,none,Plane,
1720687931912,SampleScene,none,Plane,
1720687931926,SampleScene,none,Plane,
1720687931939,SampleScene,none,Plane,
1720687931954,SampleScene,none,Plane,
1720687931968,SampleScene,none,Plane,
1720687931981,SampleScene,none,Plane,
1720687931995,SampleScene,none,Plane,
1720687932009,SampleScene,none,Plane,
1720687932022,SampleScene,none,Plane,
1720687932036,SampleScene,none,Plane,
1720687932051,SampleScene,none,Plane,
1720687932065,SampleScene,none,Plane,
1720687932078,SampleScene,none,Plane,
1720687932092,SampleScene,none,Plane,
1720687932106,SampleScene,none,Plane,
1720687932120,SampleScene,none,Plane,
1720687932134,SampleScene,none,Plane,
1720687932148,SampleScene,none,Plane,
1720687932162,SampleScene,none,Plane,
1720687932176,SampleScene,none,Plane,
1720687932190,SampleScene,none,Plane,
1720687932204,SampleScene,none,Plane,
1720687932217,SampleScene,none,Plane,
1720687932232,SampleScene,none,Plane,
1720687932245,SampleScene,none,Plane,
1720687932259,SampleScene,none,Plane,
1720687932273,SampleScene,none,Plane,
1720687932286,SampleScene,none,Plane,
1720687932300,SampleScene,none,Plane,
1720687932315,SampleScene,none,Plane,
1720687932330,SampleScene,none,Plane,
1720687932342,SampleScene,none,Plane,
1720687932356,SampleScene,none,Plane,
1720687932370,SampleScene,none,Plane,
1720687932384,SampleScene,none,Plane,
1720687932398,SampleScene,none,Plane,
1720687932412,SampleScene,none,Plane,
1720687932425,SampleScene,none,Plane,
1720687932440,SampleScene,none,Plane,
1720687932454,SampleScene,none,Plane,
1720687932467,SampleScene,none,Plane,
1720687932481,SampleScene,none,Plane,
1720687932496,SampleScene,none,Plane,
1720687932509,SampleScene,none,Plane,
1720687932522,SampleScene,none,Plane,
1720687932537,SampleScene,none,Plane,
1720687932552,SampleScene,none,Plane,
1720687932565,SampleScene,none,Plane,
1720687932579,SampleScene,none,Plane,
1720687932592,SampleScene,none,Plane,
1720687932606,SampleScene,none,Plane,
1720687932620,SampleScene,none,Plane,
1720687932634,SampleScene,none,Plane,
1720687932648,SampleScene,none,Plane,
1720687932663,SampleScene,none,Plane,
1720687932676,SampleScene,none,Plane,
1720687932689,SampleScene,none,Plane,
1720687932703,SampleScene,none,Plane,
1720687932717,SampleScene,none,Plane,
1720687932731,SampleScene,none,Plane,
1720687932745,SampleScene,none,Plane,
1720687932759,SampleScene,none,Plane,
1720687932773,SampleScene,none,Plane,
1720687932787,SampleScene,none,Plane,
1720687932801,SampleScene,none,Plane,
1720687932815,SampleScene,none,Plane,
1720687932829,SampleScene,none,Plane,
1720687932842,SampleScene,none,Plane,
1720687932856,SampleScene,none,Plane,
1720687932871,SampleScene,none,Plane,
1720687932884,SampleScene,none,Plane,
1720687932898,SampleScene,none,Plane,
1720687932913,SampleScene,none,Plane,
1720687932926,SampleScene,none,Plane,
1720687932940,SampleScene,none,Plane,
1720687932953,SampleScene,none,Plane,
1720687932967,SampleScene,none,Plane,
1720687932981,SampleScene,none,Plane,
1720687932995,SampleScene,none,Plane,
1720687933009,SampleScene,none,Plane,
1720687933023,SampleScene,none,Plane,
1720687933037,SampleScene,none,Plane,
1720687933050,SampleScene,none,Plane,
1720687933065,SampleScene,none,Plane,
1720687933078,SampleScene,none,Plane,
1720687933092,SampleScene,none,Plane,
1720687933107,SampleScene,none,Plane,
1720687933120,SampleScene,none,Plane,
1720687933134,SampleScene,none,Plane,
1720687933148,SampleScene,none,Plane,
1720687933161,SampleScene,none,Plane,
1720687933176,SampleScene,none,Plane,
1720687933189,SampleScene,none,Plane,
1720687933204,SampleScene,none,Plane,
1720687933218,SampleScene,none,Plane,
1720687933232,SampleScene,none,Plane,
1720687933246,SampleScene,none,Plane,
1720687933259,SampleScene,none,Plane,
1720687933273,SampleScene,none,Plane,
1720687933287,SampleScene,none,Plane,
1720687933301,SampleScene,none,Plane,
1720687933315,SampleScene,none,Plane,
1720687933330,SampleScene,none,Plane,
1720687933343,SampleScene,none,Plane,
1720687933356,SampleScene,none,Plane,
1720687933370,SampleScene,none,Plane,
1720687933384,SampleScene,none,Plane,
1720687933399,SampleScene,none,Plane,
1720687933414,SampleScene,none,Plane,
1720687933426,SampleScene,none,Plane,
1720687933440,SampleScene,none,Plane,
1720687933454,SampleScene,none,Plane,
1720687933468,SampleScene,none,Plane,
1720687933482,SampleScene,none,Plane,
1720687933496,SampleScene,none,Plane,
1720687933511,SampleScene,none,Plane,
1720687933524,SampleScene,none,Plane,
1720687933538,SampleScene,none,Plane,
1720687933552,SampleScene,none,Plane,
1720687933566,SampleScene,none,Plane,
1720687933580,SampleScene,none,Plane,
1720687933594,SampleScene,none,Plane,
1720687933608,SampleScene,none,Plane,
1720687933622,SampleScene,none,Plane,
1720687933635,SampleScene,none,Plane,
1720687933649,SampleScene,none,Plane,
1720687933663,SampleScene,none,Plane,
1720687933677,SampleScene,none,Plane,
1720687933690,SampleScene,none,Plane,
1720687933705,SampleScene,none,Plane,
1720687933718,SampleScene,none,Plane,
1720687933733,SampleScene,none,Plane,
1720687933746,SampleScene,none,Plane,
1720687933760,SampleScene,none,Plane,
1720687933774,SampleScene,none,Plane,
1720687933789,SampleScene,none,Plane,
1720687933802,SampleScene,none,Plane,
1720687933816,SampleScene,none,Plane,
1720687933830,SampleScene,none,Plane,
1720687933844,SampleScene,none,Plane,
1720687933857,SampleScene,none,Plane,
1720687933872,SampleScene,none,Plane,
1720687933885,SampleScene,none,Plane,
1720687933899,SampleScene,none,Plane,
1720687933913,SampleScene,none,Plane,
1720687933926,SampleScene,none,Plane,
1720687933941,SampleScene,none,Plane,
1720687933954,SampleScene,none,Plane,
1720687933968,SampleScene,none,Plane,
1720687933982,SampleScene,none,Plane,
1720687933997,SampleScene,none,Plane,
1720687934010,SampleScene,none,Plane,
1720687934024,SampleScene,none,Plane,
1720687934037,SampleScene,none,Plane,
1720687934052,SampleScene,none,Plane,
1720687934066,SampleScene,none,Plane,
1720687934080,SampleScene,none,Plane,
1720687934093,SampleScene,none,Plane,
1720687934107,SampleScene,none,Plane,
1720687934121,SampleScene,none,Plane,
1720687934135,SampleScene,none,Plane,
1720687934149,SampleScene,none,Plane,
1720687934163,SampleScene,none,Plane,
1720687934178,SampleScene,none,Plane,
1720687934191,SampleScene,none,Plane,
1720687934204,SampleScene,none,Plane,
1720687934218,SampleScene,none,Plane,
1720687934232,SampleScene,none,Plane,
1720687934246,SampleScene,none,Plane,
1720687934260,SampleScene,none,Plane,
1720687934274,SampleScene,none,Plane,
1720687934289,SampleScene,none,Plane,
1720687934302,SampleScene,none,Plane,
1720687934316,SampleScene,none,Plane,
1720687934330,SampleScene,none,Plane,
1720687934344,SampleScene,none,Plane,
1720687934357,SampleScene,none,Plane,
1720687934372,SampleScene,none,Plane,
1720687934386,SampleScene,none,Plane,
1720687934399,SampleScene,none,Plane,
1720687934412,SampleScene,none,Plane,
1720687934427,SampleScene,none,Plane,
1720687934441,SampleScene,none,Plane,
1720687934454,SampleScene,none,Plane,
1720687934469,SampleScene,none,Plane,
1720687934483,SampleScene,none,Plane,
1720687934497,SampleScene,none,Plane,
1720687934511,SampleScene,none,Plane,
1720687934524,SampleScene,none,Plane,
1720687934539,SampleScene,none,Plane,
1720687934551,SampleScene,none,Plane,
1720687934566,SampleScene,none,Plane,
1720687934581,SampleScene,none,Plane,
1720687934594,SampleScene,none,Plane,
1720687934608,SampleScene,none,Plane,
1720687934621,SampleScene,none,Plane,
1720687934635,SampleScene,none,Plane,
1720687934649,SampleScene,none,Plane,
1720687934662,SampleScene,none,Plane,
1720687934677,SampleScene,none,Plane,
1720687934690,SampleScene,none,Plane,
1720687934704,SampleScene,none,Plane,
1720687934718,SampleScene,none,Plane,
1720687934732,SampleScene,none,Plane,
1720687934746,SampleScene,none,Plane,
1720687934760,SampleScene,none,Plane,
1720687934773,SampleScene,none,Plane,
1720687934787,SampleScene,none,Plane,
1720687934800,SampleScene,none,Plane,
1720687934815,SampleScene,none,Plane,
1720687934829,SampleScene,none,Plane,
1720687934843,SampleScene,none,Plane,
1720687934857,SampleScene,none,Plane,
1720687934870,SampleScene,none,Plane,
1720687934884,SampleScene,none,Plane,
1720687934898,SampleScene,none,Plane,
1720687934912,SampleScene,none,Plane,
1720687934926,SampleScene,none,Plane,
1720687934940,SampleScene,none,Plane,
1720687934954,SampleScene,none,Plane,
1720687934968,SampleScene,none,Plane,
1720687934982,SampleScene,none,Plane,
1720687934995,SampleScene,none,Plane,
1720687935009,SampleScene,none,Plane,
1720687935022,SampleScene,none,Plane,
1720687935037,SampleScene,none,Plane,
1720687935051,SampleScene,none,Plane,
1720687935065,SampleScene,none,Plane,
1720687935079,SampleScene,none,Plane,
1720687935093,SampleScene,none,Plane,
1720687935107,SampleScene,none,Plane,
1720687935121,SampleScene,none,Plane,
1720687935135,SampleScene,none,Plane,
1720687935148,SampleScene,none,Plane,
1720687935162,SampleScene,none,Plane,
1720687935176,SampleScene,none,Plane,
1720687935190,SampleScene,none,Plane,
1720687935204,SampleScene,none,Plane,
1720687935218,SampleScene,none,Plane,
1720687935232,SampleScene,none,Plane,
1720687935246,SampleScene,none,Plane,
1720687935259,SampleScene,none,Plane,
1720687935273,SampleScene,none,Plane,
1720687935287,SampleScene,none,Plane,
1720687935301,SampleScene,none,Plane,
1720687935315,SampleScene,none,Plane,
1720687935329,SampleScene,none,Plane,
1720687935342,SampleScene,none,Plane,
1720687935356,SampleScene,none,Plane,
1720687935371,SampleScene,none,Plane,
1720687935384,SampleScene,none,Plane,
1720687935399,SampleScene,none,Plane,
1720687935412,SampleScene,none,Plane,
1720687935427,SampleScene,none,Plane,
1720687935441,SampleScene,none,Plane,
1720687935455,SampleScene,none,Plane,
1720687935468,SampleScene,none,Plane,
1720687935482,SampleScene,none,Plane,
1720687935496,SampleScene,none,Plane,
1720687935510,SampleScene,none,Plane,
1720687935523,SampleScene,none,Plane,
1720687935537,SampleScene,none,Plane,
1720687935551,SampleScene,none,Plane,
1720687935565,SampleScene,none,Plane,
1720687935579,SampleScene,none,Plane,
1720687935593,SampleScene,none,Plane,
1720687935606,SampleScene,none,Plane,
1720687935620,SampleScene,none,Plane,
1720687935634,SampleScene,none,Plane,
1720687935649,SampleScene,none,Plane,
1720687935662,SampleScene,none,Plane,
1720687935676,SampleScene,none,Plane,
1720687935690,SampleScene,none,Plane,
1720687935703,SampleScene,none,Plane,
1720687935717,SampleScene,none,Plane,
1720687935731,SampleScene,none,Plane,
1720687935745,SampleScene,none,Plane,
1720687935759,SampleScene,none,Plane,
1720687935773,SampleScene,none,Plane,
1720687935786,SampleScene,none,Plane,
1720687935801,SampleScene,none,Plane,
1720687935815,SampleScene,none,Plane,
1720687935829,SampleScene,none,Plane,
1720687935842,SampleScene,none,Plane,
1720687935857,SampleScene,none,Plane,
1720687935870,SampleScene,none,Plane,
1720687935884,SampleScene,none,Plane,
1720687935898,SampleScene,none,Plane,
1720687935911,SampleScene,none,Plane,
1720687935926,SampleScene,none,Plane,
1720687935939,SampleScene,none,Plane,
1720687935954,SampleScene,none,Plane,
1720687935967,SampleScene,none,Plane,
1720687935982,SampleScene,none,Plane,
1720687935995,SampleScene,none,Plane,
1720687936008,SampleScene,none,Plane,
1720687936022,SampleScene,none,Plane,
1720687936037,SampleScene,none,Plane,
1720687936050,SampleScene,none,Plane,
1720687936064,SampleScene,none,Plane,
1720687936079,SampleScene,none,Plane,
1720687936092,SampleScene,none,Plane,
1720687936107,SampleScene,none,Plane,
1720687936120,SampleScene,none,Plane,
1720687936134,SampleScene,none,Plane,
1720687936148,SampleScene,none,Plane,
1720687936161,SampleScene,none,Plane,
1720687936176,SampleScene,none,Plane,
1720687936190,SampleScene,none,Plane,
1720687936203,SampleScene,none,Plane,
1720687936218,SampleScene,none,Plane,
1720687936231,SampleScene,none,Plane,
1720687936245,SampleScene,none,Plane,
1720687936259,SampleScene,none,Plane,
1720687936273,SampleScene,none,Plane,
1720687936287,SampleScene,none,Plane,
1720687936301,SampleScene,none,Plane,
1720687936315,SampleScene,none,Plane,
1720687936329,SampleScene,none,Plane,
1720687936342,SampleScene,none,Plane,
1720687936357,SampleScene,none,Plane,
1720687936370,SampleScene,none,Plane,
1720687936384,SampleScene,none,Plane,
1720687936398,SampleScene,none,Plane,
1720687936412,SampleScene,none,Plane,
1720687936426,SampleScene,none,Plane,
1720687936439,SampleScene,none,Plane,
1720687936454,SampleScene,none,Plane,
1720687936467,SampleScene,none,Plane,
1720687936482,SampleScene,none,Plane,
1720687936496,SampleScene,none,Plane,
1720687936510,SampleScene,none,Plane,
1720687936523,SampleScene,none,Plane,
1720687936537,SampleScene,none,Plane,
1720687936551,SampleScene,none,Plane,
1720687936565,SampleScene,none,Plane,
1720687936579,SampleScene,none,Plane,
1720687936594,SampleScene,none,Plane,
1720687936607,SampleScene,none,Plane,
1720687936621,SampleScene,none,Plane,
1720687936634,SampleScene,none,Plane,
1720687936649,SampleScene,none,Plane,
1720687936662,SampleScene,none,Plane,
1720687936676,SampleScene,none,Plane,
1720687936690,SampleScene,none,Plane,
1720687936704,SampleScene,none,Plane,
1720687936718,SampleScene,none,Plane,
1720687936732,SampleScene,none,Plane,
1720687936746,SampleScene,none,Plane,
1720687936759,SampleScene,none,Plane,
1720687936774,SampleScene,none,Plane,
1720687936787,SampleScene,none,Plane,
1720687936801,SampleScene,none,Plane,
1720687936815,SampleScene,none,Plane,
1720687936830,SampleScene,none,Plane,
1720687936843,SampleScene,none,Plane,
1720687936857,SampleScene,none,Plane,
1720687936871,SampleScene,none,Plane,
1720687936884,SampleScene,none,Plane,
1720687936898,SampleScene,none,Plane,
1720687936912,SampleScene,none,Plane,
1720687936928,SampleScene,none,Plane,
1720687936940,SampleScene,none,Plane,
1720687936953,SampleScene,none,Plane,
1720687936968,SampleScene,none,Plane,
1720687936982,SampleScene,none,Plane,
1720687936996,SampleScene,none,Plane,
1720687937010,SampleScene,none,Plane,
1720687937024,SampleScene,none,Plane,
1720687937038,SampleScene,none,Plane,
1720687937051,SampleScene,none,Plane,
1720687937066,SampleScene,none,Plane,
1720687937079,SampleScene,none,Plane,
1720687937093,SampleScene,none,Plane,
1720687937107,SampleScene,none,Plane,
1720687937120,SampleScene,none,Plane,
1720687937134,SampleScene,none,Plane,
1720687937149,SampleScene,none,Plane,
1720687937162,SampleScene,none,Plane,
1720687937177,SampleScene,none,Plane,
1720687937190,SampleScene,none,Plane,
1720687937204,SampleScene,none,Plane,
1720687937218,SampleScene,none,Plane,
1720687937232,SampleScene,none,Plane,
1720687937245,SampleScene,none,Plane,
1720687937260,SampleScene,none,Plane,
1720687937274,SampleScene,none,Plane,
1720687937287,SampleScene,none,Plane,
1720687937302,SampleScene,none,Plane,
1720687937315,SampleScene,none,Plane,
1720687937330,SampleScene,none,Plane,
1720687937343,SampleScene,none,Plane,
1720687937357,SampleScene,none,Plane,
1720687937371,SampleScene,none,Plane,
1720687937385,SampleScene,none,Plane,
1720687937400,SampleScene,none,Plane,
1720687937413,SampleScene,none,Plane,
1720687937427,SampleScene,none,Plane,
1720687937441,SampleScene,none,Plane,
1720687937454,SampleScene,none,Plane,
1720687937468,SampleScene,none,Plane,
1720687937482,SampleScene,none,Plane,
1720687937496,SampleScene,none,Plane,
1720687937510,SampleScene,none,Plane,
1720687937524,SampleScene,none,Plane,
1720687937538,SampleScene,none,Plane,
1720687937552,SampleScene,none,Plane,
1720687937565,SampleScene,none,Plane,
1720687937579,SampleScene,none,Plane,
1720687937593,SampleScene,none,Plane,
1720687937607,SampleScene,none,Plane,
1720687937621,SampleScene,none,Plane,
1720687937635,SampleScene,none,Plane,
1720687937650,SampleScene,none,Plane,
1720687937663,SampleScene,none,Plane,
1720687937677,SampleScene,none,Plane,
1720687937690,SampleScene,none,Plane,
1720687937704,SampleScene,none,Plane,
1720687937718,SampleScene,none,Plane,
1720687937733,SampleScene,none,Plane,
1720687937746,SampleScene,none,Plane,
1720687937760,SampleScene,none,Plane,
1720687937774,SampleScene,none,Plane,
1720687937787,SampleScene,none,Plane,
1720687937802,SampleScene,none,Plane,
1720687937815,SampleScene,none,Plane,
1720687937830,SampleScene,none,Plane,
1720687937843,SampleScene,none,Plane,
1720687937856,SampleScene,none,Plane,
1720687937871,SampleScene,none,Plane,
1720687937886,SampleScene,none,Plane,
1720687937899,SampleScene,none,Plane,
1720687937913,SampleScene,none,Plane,
1720687937926,SampleScene,none,Plane,
1720687937940,SampleScene,none,Plane,
1720687937954,SampleScene,none,Plane,
1720687937969,SampleScene,none,Plane,
1720687937982,SampleScene,none,Plane,
1720687937997,SampleScene,none,Plane,
1720687938010,SampleScene,none,Plane,
1720687938024,SampleScene,none,Plane,
1720687938038,SampleScene,none,Plane,
1720687938051,SampleScene,none,Plane,
1720687938065,SampleScene,none,Plane,
1720687938079,SampleScene,none,Plane,
1720687938093,SampleScene,none,Plane,
1720687938108,SampleScene,none,Plane,
1720687938121,SampleScene,none,Plane,
1720687938135,SampleScene,none,Plane,
1720687938149,SampleScene,none,Plane,
1720687938163,SampleScene,none,Plane,
1720687938177,SampleScene,none,Plane,
1720687938191,SampleScene,none,Plane,
1720687938205,SampleScene,none,Plane,
1720687938219,SampleScene,none,Plane,
1720687938233,SampleScene,none,Plane,
1720687938247,SampleScene,none,Plane,
1720687938261,SampleScene,none,Plane,
1720687938274,SampleScene,none,Plane,
1720687938288,SampleScene,none,Plane,
1720687938302,SampleScene,none,Plane,
1720687938317,SampleScene,none,Plane,
1720687938330,SampleScene,none,Plane,
1720687938344,SampleScene,none,Plane,
1720687938358,SampleScene,none,Plane,
1720687938372,SampleScene,none,Plane,
1720687938385,SampleScene,none,Plane,
1720687938400,SampleScene,none,Plane,
1720687938414,SampleScene,none,Plane,
1720687938429,SampleScene,none,Plane,
1720687938441,SampleScene,none,Plane,
1720687938455,SampleScene,none,Plane,
1720687938470,SampleScene,none,Plane,
1720687938483,SampleScene,none,Plane,
1720687938498,SampleScene,none,Plane,
1720687938511,SampleScene,none,Plane,
1720687938525,SampleScene,none,Plane,
